"TIME","Vent","Vout"
6.487827933e-005,0.117088,0.0150272
6.588838034e-005,0.129131,0.0134752
6.689848135e-005,0.137287,0.012116
6.790858236e-005,0.141225,0.0109768
6.891868337e-005,0.140797,0.0100788
6.992878438e-005,0.136049,0.00943697
7.093888539e-005,0.127211,0.0090594
7.19489864e-005,0.114696,0.00894777
7.295908741e-005,0.0990763,0.00909743
7.396918842e-005,0.0810584,0.0094979
7.497928943e-005,0.0614549,0.0101335
7.598939044e-005,0.0411474,0.0109841
7.699949145e-005,0.0210479,0.0120262
7.800959246e-005,0.0020597,0.0132334
7.901969347e-005,-0.014963,0.014578
8.002979448e-005,-0.0292519,0.0160317
8.103989549e-005,-0.040158,0.0175667
8.20499965e-005,-0.0471805,0.0191564
8.306009751e-005,-0.0499883,0.020776
8.407019852e-005,-0.0484347,0.022404
8.508029953e-005,-0.0425635,0.0240215
8.609040054e-005,-0.0326075,0.0256134
8.710050155e-005,-0.018978,0.0271682
8.811060256e-005,-0.00224696,0.0286778
8.912070357e-005,0.016878,0.0301377
9.013080458e-005,0.0375846,0.0315463
9.114090559e-005,0.0589913,0.0329047
9.21510066e-005,0.0801858,0.0342158
9.316110761e-005,0.100265,0.035484
9.417120862e-005,0.118375,0.0367144
9.518130963e-005,0.133746,0.0379122
9.619141064e-005,0.145731,0.039082
9.720151165e-005,0.153828,0.0402272
9.821161266e-005,0.157705,0.0413499
9.922171367e-005,0.157217,0.0424501
0.0001002318147,0.152407,0.0435258
0.0001012419157,0.143508,0.0445729
0.0001022520167,0.130931,0.0455851
0.0001032621177,0.115248,0.0465544
0.0001042722187,0.0971661,0.0474715
0.0001052823197,0.0774982,0.0483257
0.0001062924207,0.0571256,0.0491063
0.0001073025218,0.0369605,0.0498026
0.0001083126228,0.0179059,0.0504047
0.0001093227238,0.000816199,0.0509042
0.0001103328248,-0.0135402,0.051295
0.0001113429258,-0.0245146,0.0515733
0.0001123530268,-0.031606,0.0517386
0.0001133631278,-0.0344833,0.0517937
0.0001143732288,-0.0329998,0.051745
0.0001153833298,-0.0271994,0.0516025
0.0001163934308,-0.0173148,0.0513798
0.0001174035319,-0.00375727,0.0510934
0.0001184136329,0.0129012,0.0507629
0.0001194237339,0.031953,0.0504099
0.0001204338349,0.0525857,0.0500569
0.0001214439359,0.073918,0.0497285
0.0001224540369,0.0950374,0.049448
0.0001234641379,0.115041,0.0492382
0.0001244742389,0.133074,0.04912
0.0001254843399,0.148369,0.049112
0.0001264944409,0.160276,0.0492291
0.000127504542,0.168295,0.0494827
0.000128514643,0.172094,0.0498797
0.000129524744,0.171527,0.0504225
0.000130534845,0.166638,0.0511088
0.000131544946,0.157658,0.0519316
0.000132555047,0.145,0.0528796
0.000133565148,0.129235,0.0539373
0.000134575249,0.111072,0.055086
0.00013558535,0.0913213,0.0563042
0.000136595451,0.0708655,0.0575685
0.0001376055521,0.0506168,0.0588528
0.0001386156531,0.031478,0.0601372
0.0001396257541,0.0143035,0.0613932
0.0001406358551,-0.000138263,0.0626001
0.0001416459561,-0.0111985,0.0637383
0.0001426560571,-0.0183762,0.0647911
0.0001436661581,-0.0213405,0.0657455
0.0001446762591,-0.0199444,0.0665929
0.0001456863601,-0.014232,0.0673287
0.0001466964611,-0.00443585,0.067953
0.0001477065622,0.00903265,0.0684698
0.0001487166632,0.0256016,0.0688874
0.0001497267642,0.0445633,0.0692174
0.0001507368652,0.0651055,0.0694746
0.0001517469662,0.0863467,0.0696757
0.0001527570672,0.107375,0.069839
0.0001537671682,0.127286,0.0699832
0.0001547772692,0.145227,0.0701273
0.0001557873702,0.160429,0.0702885
0.0001567974712,0.172242,0.0704825
0.0001578075723,0.180167,0.0707226
0.0001588176733,0.183872,0.0710191
0.0001598277743,0.18321,0.0713785
0.0001608378753,0.178225,0.0718042
0.0001618479763,0.169149,0.0722954
0.0001628580773,0.156395,0.072848
0.0001638681783,0.140534,0.0734543
0.0001648782793,0.122273,0.0741038
0.0001658883803,0.102424,0.0747836
0.0001668984813,0.0818706,0.0754791
0.0001679085824,0.0615232,0.0761746
0.0001689186834,0.0422853,0.0768543
0.0001699287844,0.0250114,0.0775029
0.0001709388854,0.0104697,0.0781064
0.0001719489864,-0.000690847,0.0786528
0.0001729590874,-0.00796938,0.0791326
0.0001739691884,-0.0110348,0.0795396
0.0001749792894,-0.00974036,0.0798708
0.0001759893904,-0.00412992,0.0801269
0.0001769994915,0.0055638,0.0803121
0.0001780095925,0.0189295,0.0804342
0.0001790196935,0.0353952,0.0805038
0.0001800297945,0.0542533,0.0805345
0.0001810398955,0.0746915,0.0805388
0.0001820499965,0.0958283,0.080543
0.0001830600975,0.116751,0.0805554
0.0001840701985,0.136558,0.0805965
0.0001850802995,0.154393,0.0806828
0.0001860904005,0.169489,0.0808294
0.0001871005016,0.181196,0.0810487
0.0001881106026,0.189015,0.0813502
0.0001891207036,0.192612,0.0817401
0.0001901308046,0.191843,0.0822207
0.0001911409056,0.18675,0.0827906
0.0001921510066,0.177567,0.0834445
0.0001931611076,0.164704,0.0841731
0.0001941712086,0.148734,0.0849643
0.0001951813096,0.130364,0.0858026
0.0001961914106,0.110406,0.0866748
0.0001972015117,0.0897429,0.0875469
0.0001982116127,0.0692855,0.0884191
0.0001992217137,0.0499374,0.0892601
0.0002002318147,0.0325528,0.0900538
0.0002012419157,0.0179002,0.090783
0.0002022520167,0.00662849,0.0914333
0.0002032621177,-0.000761542,0.0919931
0.0002042722187,-0.00393877,0.0924543
0.0002052823197,-0.00275639,0.0928129
0.0002062924207,0.00274168,0.0930687
0.0002073025218,0.0123228,0.0932257
0.0002083126228,0.0255755,0.0932917
0.0002093227238,0.0419281,0.0932781
0.0002103328248,0.0606727,0.0931992
0.0002113429258,0.0809973,0.093072
0.0002123530268,0.10202,0.0929112
0.0002133631278,0.122829,0.0927505
0.0002143732288,0.142521,0.0925898
0.0002153833298,0.160242,0.09246
0.0002163934308,0.175223,0.0923758
0.0002174035319,0.186815,0.0923522
0.0002184136329,0.194518,0.0924014
0.0002194237339,0.198,0.0925322
0.0002204338349,0.197115,0.0927496
0.0002214439359,0.191906,0.0930546
0.0002224540369,0.182606,0.0934443
0.0002234641379,0.169627,0.0939121
0.0002244742389,0.15354,0.0944477
0.0002254843399,0.135053,0.0950378
0.0002264944409,0.114979,0.0956666
0.000227504542,0.0941981,0.0963183
0.000228514643,0.0736233,0.0969699
0.000229524744,0.0541576,0.0976073
0.000230534845,0.0366553,0.0982111
0.000231544946,0.0218848,0.0987648
0.000232555047,0.010495,0.0992541
0.000233565148,0.00298676,0.0996676
0.000234575249,-0.000308832,0.0999971
0.00023558535,0.000755035,0.100238
0.000236595451,0.00613446,0.10039
0.0002376055521,0.0155968,0.100455
0.0002386156531,0.0287306,0.100441
0.0002396257541,0.0449641,0.100359
0.0002406358551,0.0635896,0.10022
0.0002416459561,0.0837948,0.100042
0.0002426560571,0.104698,0.0998376
0.0002436661581,0.125388,0.0996335
0.0002446762591,0.14496,0.0994402
0.0002456863601,0.162561,0.0992776
0.0002466964611,0.177422,0.0991616
0.0002477065622,0.188894,0.099106
0.0002487166632,0.196477,0.0991215
0.0002497267642,0.199839,0.0992158
0.0002507368652,0.198834,0.0993927
0.0002517469662,0.193505,0.0996524
0.0002527570672,0.184085,0.0999909
0.0002537671682,0.170986,0.100401
0.0002547772692,0.154778,0.100871
0.0002557873702,0.136171,0.101388
0.0002567974712,0.115976,0.101943
0.0002578075723,0.095075,0.102497
0.0002588176733,0.0743797,0.103052
0.0002598277743,0.0547934,0.103583
0.0002608378753,0.0371705,0.104072
0.0002618479763,0.0222794,0.104503
0.0002628580773,0.010769,0.104862
0.0002638681783,0.00314005,0.105139
0.0002648782793,-0.000276194,0.105324
0.0002658883803,0.000667016,0.105416
0.0002668984813,0.00592579,0.105413
0.0002679085824,0.0152674,0.105319
0.0002689186834,0.0282807,0.105142
0.0002699287844,0.0443935,0.104894
0.0002709388854,0.0628984,0.104587
0.0002719489864,0.0829831,0.104239
0.0002729590874,0.103766,0.103866
0.0002739691884,0.124335,0.103492
0.0002749792894,0.143787,0.10313
0.0002759893904,0.161267,0.1028
0.0002769994915,0.176008,0.102519
0.0002780095925,0.18736,0.102301
0.0002790196935,0.194823,0.102158
0.0002800297945,0.198065,0.102097
0.0002810398955,0.196939,0.102122
0.0002820499965,0.19149,0.102234
0.0002830600975,0.18195,0.102429
0.0002840701985,0.168731,0.1027
0.0002850802995,0.152404,0.103036
0.0002860904005,0.133677,0.103423
0.0002871005016,0.113363,0.103856
0.0002881106026,0.092342,0.104288
0.0002891207036,0.0715274,0.104721
0.0002901308046,0.0518218,0.105137
0.0002911409056,0.0340798,0.105515
0.0002921510066,0.0190697,0.105838
0.0002931611076,0.00744042,0.106091
0.0002941712086,-0.0003072,0.106264
0.0002951813096,-0.00384203,0.106347
0.0002961914106,-0.00301727,0.106338
0.0002972015117,0.00212321,0.106234
0.0002982116127,0.0113467,0.106041
0.0002992217137,0.024242,0.105764
0.0003002318147,0.040237,0.105415
0.0003012419157,0.0586243,0.105008
0.0003022520167,0.0785915,0.104558
0.0003032621177,0.0992571,0.10408
0.0003042722187,0.119709,0.103601
0.0003052823197,0.139044,0.103132
0.0003062924207,0.156408,0.102693
0.0003073025218,0.171032,0.102301
0.0003083126228,0.182268,0.101969
0.0003093227238,0.189614,0.101709
0.0003103328248,0.19274,0.101529
0.0003113429258,0.191499,0.101433
0.0003123530268,0.185934,0.101422
0.0003133631278,0.176279,0.101491
0.0003143732288,0.162945,0.101634
0.0003153833298,0.146503,0.10184
0.0003163934308,0.127662,0.102095
0.0003174035319,0.107233,0.102393
0.0003184136329,0.0860979,0.102691
0.0003194237339,0.0651694,0.102988
0.0003204338349,0.0453503,0.103268
0.0003214439359,0.027495,0.103508
0.0003224540369,0.0123718,0.103692
0.0003234641379,0.000629725,0.103807
0.0003244742389,-0.00723041,0.103841
0.0003254843399,-0.0108775,0.103786
0.0003264944409,-0.0101647,0.103638
0.000327504542,-0.00513585,0.103397
0.000328514643,0.00397629,0.103067
0.000329524744,0.0167605,0.102655
0.000330534845,0.0326447,0.102172
0.000331544946,0.0509215,0.101631
0.000332555047,0.0707786,0.101049
0.000333565148,0.0913343,0.100441
0.000334575249,0.111677,0.0998332
0.00033558535,0.130902,0.0992365
0.000336595451,0.148157,0.0986715
0.0003376055521,0.162673,0.0981544
0.0003386156531,0.173801,0.0976995
0.0003396257541,0.181039,0.0973179
0.0003406358551,0.184058,0.0970176
0.0003416459561,0.182709,0.0968025
0.0003426560571,0.177038,0.0966731
0.0003436661581,0.167276,0.0966256
0.0003446762591,0.153836,0.0966527
0.0003456863601,0.137288,0.0967435
0.0003466964611,0.118342,0.0968842
0.0003477065622,0.0978077,0.0970686
0.0003487166632,0.0765683,0.097253
0.0003497267642,0.0555356,0.0974374
0.0003507368652,0.0356127,0.0976041
0.0003517469662,0.0176539,0.0977315
0.0003527570672,0.00242775,0.0978033
0.0003537671682,-0.00941699,0.0978053
0.0003547772692,-0.0173794,0.0977262
0.0003557873702,-0.0211282,0.0975582
0.0003567974712,-0.0205168,0.097297
0.0003578075723,-0.015589,0.0969425
0.0003588176733,-0.00657744,0.0964981
0.0003598277743,0.00610658,0.0959713
0.0003608378753,0.0218911,0.0953728
0.0003618479763,0.0400687,0.0947165
0.0003628580773,0.0598268,0.0940185
0.0003638681783,0.0802842,0.0932938
0.0003648782793,0.100529,0.0925691
0.0003658883803,0.119657,0.0918551
0.0003668984813,0.136815,0.0911724
0.0003679085824,0.151234,0.0905375
0.0003689186834,0.162265,0.0899645
0.0003699287844,0.169408,0.0894647
0.0003709388854,0.172331,0.089046
0.0003719489864,0.170888,0.0887127
0.0003729590874,0.165123,0.0884651
0.0003739691884,0.155267,0.0882996
0.0003749792894,0.141734,0.0882089
0.0003759893904,0.125093,0.0881822
0.0003769994915,0.106054,0.0882058
0.0003780095925,0.0854284,0.088274
0.0003790196935,0.0640977,0.0883423
0.0003800297945,0.0429742,0.0884105
0.0003810398955,0.0229609,0.0884622
0.0003820499965,0.00491237,0.0884753
0.0003830600975,-0.0104031,0.0884335
0.0003840701985,-0.0223366,0.0883226
0.0003850802995,-0.0303872,0.0881315
0.0003860904005,-0.0342238,0.0878521
0.0003871005016,-0.0336996,0.0874804
0.0003881106026,-0.0288585,0.0870161
0.0003891207036,-0.019933,0.0864628
0.0003901308046,-0.00733462,0.0858279
0.0003911409056,0.00836488,0.0851221
0.0003921510066,0.0264579,0.0843592
0.0003931611076,0.0461321,0.0835552
0.0003941712086,0.0665061,0.0827257
0.0003951813096,0.0866675,0.0818962
0.0003961914106,0.105714,0.0810784
0.0003972015117,0.12279,0.0802926
0.0003982116127,0.137128,0.0795551
0.0003992217137,0.148078,0.07888
0.0004002318147,0.155141,0.0782787
0.0004012419157,0.157985,0.077759
0.0004022520167,0.156463,0.0773251
0.0004032621177,0.150619,0.0769773
0.0004042722187,0.140686,0.076712
0.0004052823197,0.127075,0.0765219
0.0004062924207,0.110358,0.0763961
0.0004073025218,0.0912433,0.076321
0.0004083126228,0.0705423,0.0762805
0.0004093227238,0.0491368,0.0762559
0.0004103328248,0.0279391,0.0762313
0.0004113429258,0.00785234,0.0761855
0.0004123530268,-0.0102692,0.0761014
0.0004133631278,-0.0256569,0.0759625
0.0004143732288,-0.0376622,0.075755
0.0004153833298,-0.0457839,0.0754674
0.0004163934308,-0.049691,0.0750919
0.0004174035319,-0.0492366,0.0746244
0.0004184136329,-0.0444647,0.0740647
0.0004194237339,-0.0356078,0.0734163
0.0004204338349,-0.0230774,0.0726866
0.0004214439359,-0.00744518,0.0718864
0.0004224540369,0.0105811,0.0710296
0.0004234641379,0.0301893,0.0701322
0.0004244742389,0.0504979,0.06921
0.0004254843399,0.0705946,0.0682877
0.0004264944409,0.0895764,0.0673779
0.000427504542,0.106589,0.0665006
0.000428514643,0.120864,0.0656721
0.000429524744,0.131753,0.0649068
0.000430534845,0.138754,0.0642157
0.000431544946,0.141537,0.0636069
0.000432555047,0.139955,0.0630846
0.000433565148,0.134052,0.062649
0.000434575249,0.12406,0.0622966
0.00043558535,0.110391,0.06202
0.000436595451,0.0936163,0.0618085
0.0004376055521,0.0744444,0.0616484
0.0004386156531,0.0536872,0.0615235
0.0004396257541,0.0322263,0.0614157
0.0004406358551,0.0109738,0.0613079
0.0004416459561,-0.00916707,0.0611799
0.0004426560571,-0.027342,0.0610143
0.0004436661581,-0.0427825,0.0607948
0.0004446762591,-0.0548398,0.0605072
0.0004456863601,-0.0630128,0.0601403
0.0004466964611,-0.0669706,0.0596863
0.0004477065622,-0.0665662,0.0591409
0.0004487166632,-0.0618435,0.0585039
0.0004497267642,-0.0530352,0.057779
0.0004507368652,-0.0405526,0.0569734
0.0004517469662,-0.0249676,0.056098
0.0004527570672,-0.00698775,0.0551666
0.0004537671682,0.0125747,0.0541953
0.0004547772692,0.0328382,0.0532
0.0004557873702,0.0528906,0.0522047
0.0004567974712,0.0718288,0.0512228
0.0004578075723,0.0887986,0.050274
0.0004588176733,0.103031,0.0493747
0.0004598277743,0.113879,0.0485391
0.0004608378753,0.120839,0.0477783
0.0004618479763,0.123582,0.0471005
0.0004628580773,0.121961,0.0465096
0.0004638681783,0.116019,0.0460062
0.0004648782793,0.105989,0.0455865
0.0004658883803,0.0922829,0.0452433
0.0004668984813,0.0754722,0.0449657
0.0004679085824,0.0562646,0.0447401
0.0004689186834,0.0354725,0.0445505
0.0004699287844,0.0139774,0.0443788
0.0004709388854,-0.00730854,0.0442072
0.0004719489864,-0.0274822,0.0440163
0.0004729590874,-0.0456891,0.0437884
0.0004739691884,-0.0611608,0.0435073
0.0004749792894,-0.0732486,0.0431589
0.0004759893904,-0.0814514,0.0427318
0.0004769994915,-0.0854382,0.0422182
0.0004780095925,-0.085062,0.041614
0.0004790196935,-0.0803669,0.0409189
0.0004800297945,-0.0715854,0.0401365
0.0004810398955,-0.0591288,0.0392742
0.0004820499965,-0.0435691,0.0383429
0.0004830600975,-0.0256138,0.0373562
0.0004840701985,-0.00607515,0.0363304
0.0004850802995,0.0141653,0.0352817
0.0004860904005,0.0341954,0.034233
0.0004871005016,0.0531121,0.0331989
0.0004881106026,0.0700611,0.0321986
0.0004891207036,0.084274,0.0312485
0.0004901308046,0.0951019,0.0303629
0.0004911409056,0.102044,0.0295529
0.0004921510066,0.104769,0.0288266
0.0004931611076,0.103131,0.0281881
0.0004941712086,0.0971726,0.0276377
0.0004951813096,0.0871274,0.0271719
0.0004961914106,0.0734065,0.0267833
0.0004972015117,0.0565818,0.0264611
0.0004982116127,0.037361,0.0261917
0.0004992217137,0.0165564,0.025959
0.0005002318147,-0.00495037,0.0257454
0.0005012419157,-0.0262472,0.0255318
0.0005022520167,-0.0464309,0.0253002
0.0005032621177,-0.0646472,0.0250324
0.0005042722187,-0.0801276,0.024712
0.0005052823197,-0.0922232,0.0243251
0.0005062924207,-0.100433,0.0238603
0.0005073025218,-0.104426,0.0233098
0.0005083126228,-0.104056,0.0226693
0.0005093227238,-0.0993654,0.0219388
0.0005103328248,-0.0905879,0.0211217
0.0005113429258,-0.0781346,0.0202255
0.0005123530268,-0.0625774,0.019261
0.0005133631278,-0.0446238,0.0182419
0.0005143732288,-0.0250861,0.0171844
0.0005153833298,-0.00484587,0.0161051
0.0005163934308,0.0151848,0.0150259
0.0005174035319,0.0341028,0.0139623
0.0005184136329,0.0510539,0.0129333
0.0005194237339,0.0652696,0.0119553
0.0005204338349,0.0761012,0.0110424
0.0005214439359,0.0830477,0.010206
0.0005224540369,0.085778,0.00945404
0.0005234641379,0.0841455,0.00879061
0.0005244742389,0.078194,0.00821609
0.0005254843399,0.0681562,0.00772689
0.0005264944409,0.0544435,0.00731568
0.000527504542,0.0376278,0.0069717
0.000528514643,0.0184168,0.00668126
0.000529524744,-0.00237729,0.00642829
0.000530534845,-0.0238728,0.00619566
0.000531544946,-0.0451576,0.00596303
0.000532555047,-0.0653286,0.00571351
0.000533565148,-0.0835314,0.00542863
0.000534575249,-0.0989974,0.00509203
0.00053558535,-0.111078,0.00468961
0.000536595451,-0.119272,0.00421013
0.0005376055521,-0.123249,0.00364574
0.0005386156531,-0.122861,0.00299227
0.0005396257541,-0.118152,0.00224946
0.0005406358551,-0.109356,0.00142094
0.0005416459561,-0.096883,0.000514089
0.0005426560571,-0.0813054,-0.000460279
0.0005436661581,-0.0633307,-0.00148841
0.0005446762591,-0.0437712,-0.00255418
0.0005456863601,-0.0235083,-0.00363984
0.0005466964611,-0.00345422,-0.00472675
0.0005477065622,0.015488,-0.0057962
0.0005487166632,0.0324639,-0.00683024
0.0005497267642,0.0467053,-0.00781248
0.0005507368652,0.0575632,-0.00872875
0.0005517469662,0.0645368,-0.00956778
0.0005527570672,0.067295,-0.0103216
0.0005537671682,0.0656911,-0.0109861
0.0005547772692,0.059769,-0.0115609
0.0005557873702,0.0497613,-0.0120495
0.0005567974712,0.0360794,-0.0124594
0.0005578075723,0.0192953,-0.0128013
0.0005588176733,0.000116629,-0.0130888
0.0005598277743,-0.0206444,-0.013338
0.0005608378753,-0.0421061,-0.0135657
0.0005618479763,-0.0633564,-0.0137934
0.0005628580773,-0.0834921,-0.0140368
0.0005638681783,-0.101659,-0.0143148
0.0005648782793,-0.117088,-0.0146437
0.0005658883803,-0.129131,-0.0150376
0.0005668984813,-0.137287,-0.0155078
0.0005679085824,-0.141225,-0.0160621
0.0005689186834,-0.140797,-0.0167047
0.0005699287844,-0.136049,-0.0174358
0.0005709388854,-0.127211,-0.0182519
0.0005719489864,-0.114696,-0.0191455
0.0005729590874,-0.0990763,-0.0201058
0.0005739691884,-0.0810584,-0.0211191
0.0005749792894,-0.0614549,-0.0221693
0.0005759893904,-0.0411474,-0.0232388
0.0005769994915,-0.0210479,-0.0243083
0.0005780095925,-0.0020597,-0.0253598
0.0005790196935,0.014963,-0.0263752
0.0005800297945,0.0292519,-0.0273379
0.0005810398955,0.040158,-0.0282339
0.0005820499965,0.0471805,-0.0290518
0.0005830600975,0.0499883,-0.0297839
0.0005840701985,0.0484347,-0.0304257
0.0005850802995,0.0425635,-0.0309771
0.0005860904005,0.0326075,-0.0314415
0.0005871005016,0.018978,-0.0318264
0.0005881106026,0.00224696,-0.0321425
0.0005891207036,-0.016878,-0.0324034
0.0005901308046,-0.0375846,-0.0326254
0.0005911409056,-0.0589913,-0.0328245
0.0005921510066,-0.0801858,-0.0330237
0.0005931611076,-0.100265,-0.0332375
0.0005941712086,-0.118375,-0.033485
0.0005951813096,-0.133746,-0.0337826
0.0005961914106,-0.145731,-0.0341445
0.0005972015117,-0.153828,-0.0345819
0.0005982116127,-0.157705,-0.0351026
0.0005992217137,-0.157217,-0.0357109
0.0006002318147,-0.152407,-0.0364069
0.0006012419157,-0.143508,-0.0371871
0.0006022520167,-0.130931,-0.0380441
0.0006032621177,-0.115248,-0.038967
0.0006042722187,-0.0971661,-0.0399422
0.0006052823197,-0.0774982,-0.0409534
0.0006062924207,-0.0571256,-0.0419829
0.0006073025218,-0.0369605,-0.0430123
0.0006083126228,-0.0179059,-0.0440227
0.0006093227238,-0.000816199,-0.0449961
0.0006103328248,0.0135402,-0.0459161
0.0006113429258,0.0245146,-0.0467687
0.0006123530268,0.031606,-0.0475425
0.0006133631278,0.0344833,-0.0482296
0.0006143732288,0.0329998,-0.0488258
0.0006153833298,0.0271994,-0.0493308
0.0006163934308,0.0173148,-0.0497482
0.0006174035319,0.00375727,-0.0500852
0.0006184136329,-0.0129012,-0.0503527
0.0006194237339,-0.031953,-0.0505644
0.0006204338349,-0.0525857,-0.0507362
0.0006214439359,-0.073918,-0.0508843
0.0006224540369,-0.0950374,-0.0510324
0.0006234641379,-0.115041,-0.0511938
0.0006244742389,-0.133074,-0.0513884
0.0006254843399,-0.148369,-0.0516324
0.0006264944409,-0.160276,-0.0519398
0.000627504542,-0.168295,-0.0523221
0.000628514643,-0.172094,-0.052787
0.000629524744,-0.171527,-0.0533387
0.000630534845,-0.166638,-0.0539775
0.000631544946,-0.157658,-0.0546997
0.000632555047,-0.145,-0.055498
0.000633565148,-0.129235,-0.0563615
0.000634575249,-0.111072,-0.0572766
0.00063558535,-0.0913213,-0.0582271
0.000636595451,-0.0708655,-0.0591948
0.0006376055521,-0.0506168,-0.0601624
0.0006386156531,-0.031478,-0.0611099
0.0006396257541,-0.0143035,-0.0620198
0.0006406358551,0.000138263,-0.0628756
0.0006416459561,0.0111985,-0.0636633
0.0006426560571,0.0183762,-0.0643715
0.0006436661581,0.0213405,-0.0649924
0.0006446762591,0.0199444,-0.0655217
0.0006456863601,0.014232,-0.0659591
0.0006466964611,0.00443585,-0.0663082
0.0006477065622,-0.00903265,-0.0665763
0.0006487166632,-0.0256016,-0.0667742
0.0006497267642,-0.0445633,-0.0669156
0.0006507368652,-0.0651055,-0.0670165
0.0006517469662,-0.0863467,-0.0670927
0.0006527570672,-0.107375,-0.0671688
0.0006537671682,-0.127286,-0.0672574
0.0006547772692,-0.145227,-0.0673784
0.0006557873702,-0.160429,-0.0675482
0.0006567974712,-0.172242,-0.0677808
0.0006578075723,-0.180167,-0.0680876
0.0006588176733,-0.183872,-0.0684764
0.0006598277743,-0.18321,-0.0689513
0.0006608378753,-0.178225,-0.0695127
0.0006618479763,-0.169149,-0.0701569
0.0006628580773,-0.156395,-0.0708766
0.0006638681783,-0.140534,-0.0716609
0.0006648782793,-0.122273,-0.0724961
0.0006658883803,-0.102424,-0.0733662
0.0006668984813,-0.0818706,-0.0742524
0.0006679085824,-0.0615232,-0.0751387
0.0006689186834,-0.0422853,-0.0760039
0.0006699287844,-0.0250114,-0.0768309
0.0006709388854,-0.0104697,-0.0776033
0.0006719489864,0.000690847,-0.0783069
0.0006729590874,0.00796938,-0.0789305
0.0006739691884,0.0110348,-0.0794661
0.0006749792894,0.00974036,-0.0799096
0.0006759893904,0.00412992,-0.0802606
0.0006769994915,-0.0055638,-0.0805227
0.0006780095925,-0.0189295,-0.0807033
0.0006790196935,-0.0353952,-0.0808131
0.0006800297945,-0.0542533,-0.0808658
0.0006810398955,-0.0746915,-0.0808775
0.0006820499965,-0.0958283,-0.0808636
0.0006830600975,-0.116751,-0.0808496
0.0006840701985,-0.136558,-0.0808473
0.0006850802995,-0.154393,-0.0808769
0.0006860904005,-0.169489,-0.0809546
0.0006871005016,-0.181196,-0.0810948
0.0006881106026,-0.189015,-0.0813084
0.0006891207036,-0.192612,-0.0816036
0.0006901308046,-0.191843,-0.0819844
0.0006911409056,-0.18675,-0.0824511
0.0006921510066,-0.177567,-0.0830001
0.0006931611076,-0.164704,-0.0836241
0.0006941712086,-0.148734,-0.0843122
0.0006951813096,-0.130364,-0.0850507
0.0006961914106,-0.110406,-0.0858338
0.0006972015117,-0.0897429,-0.0866169
0.0006982116127,-0.0692855,-0.0874
0.0006992217137,-0.0499374,-0.0881665
0.0007002318147,-0.0325528,-0.0888943
0.0007012419157,-0.0179002,-0.0895669
0.0007022520167,-0.00662849,-0.0901704
0.0007032621177,0.000761542,-0.0906933
0.0007042722187,0.00393877,-0.0911278
0.0007052823197,0.00275639,-0.0914697
0.0007062924207,-0.00274168,-0.0917186
0.0007073025218,-0.0123228,-0.0918782
0.0007083126228,-0.0255755,-0.0919558
0.0007093227238,-0.0419281,-0.0919622
0.0007103328248,-0.0606727,-0.091911
0.0007113429258,-0.0809973,-0.0918184
0.0007123530268,-0.10202,-0.0916994
0.0007133631278,-0.122829,-0.0915805
0.0007143732288,-0.142521,-0.0914725
0.0007153833298,-0.160242,-0.091396
0.0007163934308,-0.175223,-0.0913673
0.0007174035319,-0.186815,-0.0914005
0.0007184136329,-0.194518,-0.0915068
0.0007194237339,-0.198,-0.0916942
0.0007204338349,-0.197115,-0.0919669
0.0007214439359,-0.191906,-0.092325
0.0007224540369,-0.182606,-0.0927651
0.0007234641379,-0.169627,-0.0932797
0.0007244742389,-0.15354,-0.093858
0.0007254843399,-0.135053,-0.0944864
0.0007264944409,-0.114979,-0.0951586
0.000727504542,-0.0941981,-0.0958309
0.000728514643,-0.0736233,-0.0965031
0.000729524744,-0.0541576,-0.097158
0.000730534845,-0.0366553,-0.0977738
0.000731544946,-0.0218848,-0.0983341
0.000732555047,-0.010495,-0.0988249
0.000733565148,-0.00298676,-0.0992348
0.000734575249,0.000308832,-0.0995559
0.00073558535,-0.000755035,-0.0997841
0.000736595451,-0.00613446,-0.099919
0.0007376055521,-0.0155968,-0.0999642
0.0007386156531,-0.0287306,-0.0999271
0.0007396257541,-0.0449641,-0.0998184
0.0007406358551,-0.0635896,-0.0996519
0.0007416459561,-0.0837948,-0.0994436
0.0007426560571,-0.104698,-0.0992086
0.0007436661581,-0.125388,-0.0989735
0.0007446762591,-0.14496,-0.098749
0.0007456863601,-0.162561,-0.0985556
0.0007466964611,-0.177422,-0.0984097
0.0007477065622,-0.188894,-0.0983255
0.0007487166632,-0.196477,-0.0983141
0.0007497267642,-0.199839,-0.0983836
0.0007507368652,-0.198834,-0.0985379
0.0007517469662,-0.193505,-0.0987776
0.0007527570672,-0.184085,-0.0990989
0.0007537671682,-0.170986,-0.0994944
0.0007547772692,-0.154778,-0.0999535
0.0007557873702,-0.136171,-0.100462
0.0007567974712,-0.115976,-0.101015
0.0007578075723,-0.095075,-0.101567
0.0007588176733,-0.0743797,-0.102119
0.0007598277743,-0.0547934,-0.102653
0.0007608378753,-0.0371705,-0.103149
0.0007618479763,-0.0222794,-0.103588
0.0007628580773,-0.010769,-0.103958
0.0007638681783,-0.00314005,-0.104246
0.0007648782793,0.000276194,-0.104446
0.0007658883803,-0.000667016,-0.104552
0.0007668984813,-0.00592579,-0.104565
0.0007679085824,-0.0152674,-0.104488
0.0007689186834,-0.0282807,-0.104329
